
61237.697409309556, 139, 
61237.70311123654, 140, 
61237.70824269447, 141, 
61237.71286075704, 142, 
61237.7170167882, 143, 
61237.720757013085, 144, 
61237.7241230322, 145, 
61237.72715228414, 146, 
61237.7298784619, 147, 
61237.73233188754, 148, 
61237.73453984957, 149, 
61237.7365269063, 150, 
61237.738315159084, 151, 
61237.73992449801, 152, 
61237.741372823286, 153, 
61237.74267624417, 154, 
61237.743849258244, 155, 
61237.74490491263, 156, 
61237.74585494911, 157, 
61237.74670993466, 158, 
61237.74747937913, 159, 
61237.74817184079, 160, 
61237.748795021835, 161, 
61237.74935585369, 162, 
61237.74986057444, 163, 
61237.75031479793, 164, 
61237.75072357642, 165, 
61237.751091456645, 166, 
61237.75142253049, 167, 
61237.75172048045, 168, 
61237.75198862054, 169, 
61237.75222993323, 170, 
61237.75244710258, 171, 
61237.752642544176, 172, 
61237.752818431836, 173, 
61237.75297672194, 174, 
61237.75311917512, 175, 
61237.75324737589, 176, 
61237.75336275016, 177, 
61237.75346658124, 178, 
61237.75356002402, 179, 
61237.75364411785, 180, 
61237.753719798115, 181, 
61237.75378790654, 182, 
61237.75384920073, 183, 
61237.75390436245, 184, 
61237.753954005246, 185, 
61237.75399868125, 186, 
61237.754038887426, 187, 
61237.75407507102, 188, 
61237.75410763441, 189, 
61237.754136939824, 190, 
61237.754163313235, 191, 
61237.754187048, 192, 
61237.75420840809, 193, 
61237.75422763112, 194, 
61237.754244930875, 195, 
61237.75426049979, 196, 
61237.75427451101, 197, 
61237.754287120464, 198, 
61237.7542984683, 199, 
61237.75430868081, 200, 
61237.75431787154, 201, 
61237.75432614271, 202, 
61237.754333586396, 203, 
61237.75434028534, 204, 
61237.75434631404, 205, 
61237.754351739575, 206, 
61237.75435662227, 207, 
61237.75436101649, 208, 
61237.75436497103, 209, 
61237.75436852994, 210, 
61237.75437173278, 211, 
61237.75437461514, 212, 
61237.75437720914, 213, 
61237.75437954362, 214, 
61237.75438164452, 215, 
61237.75438353525, 216, 
61237.754385236796, 217, 
61237.7543867681, 218, 
61237.754388146204, 219, 
61237.754389386435, 220, 
61237.75439050257, 221, 
61237.754391507035, 222, 
61237.75439241103, 223, 
61237.75439322455, 224, 
61237.754393956675, 225, 
61237.75439461554, 226, 
61237.75439520852, 227, 
61237.75439574217, 228, 
61237.75439622241, 229, 
61237.75439665461, 230, 
61237.75439704358, 231, 
61237.7543973936, 232, 
61237.75439770862, 233, 
61237.75439799212, 234, 
61237.75439824727, 235, 
61237.75439847686, 236, 
61237.75439868352, 237, 
61237.754398869474, 238, 
61237.754399036836, 239, 
61237.75439918747, 240, 
61237.75439932299, 241, 
61237.75439944499, 242, 
61237.75439955477, 243, 
61237.75439965357, 244, 
61237.75439974249, 245, 
61237.75439982249, 246, 
61237.7543998945, 247, 
61237.7543999593, 248, 
61237.75440001763, 249, 
61237.75440007011, 250, 
61237.75440011735, 251, 
61237.75440015985, 252, 
61237.754400198115, 253, 
61237.75440023254, 254, 
61237.754400263526, 255, 
61237.75440029143, 256, 
61237.75440031651, 257, 
61237.75440033909, 258, 
61237.75440035942, 259, 
61237.75440037773, 260, 
61237.75440039418, 261, 
61237.754400409, 262, 
61237.754400422324, 263, 
61237.75440043433, 264, 
61237.75440044512, 265, 
61237.754400454825, 266, 
61237.754400463586, 267, 
61237.754400471465, 268, 
61237.75440047853, 269, 
61237.754400484926, 270, 
61237.75440049065, 271, 
61237.7544004958, 272, 
61237.754400500475, 273, 
61237.754400504615, 274, 
61237.754400508406, 275, 
61237.75440051178, 276, 
61237.75440051486, 277, 
61237.75440051758, 278, 
61237.75440052006, 279, 
61237.75440052228, 280, 
61237.75440052429, 281, 
61237.75440052609, 282, 
61237.754400527694, 283, 
61237.75440052915, 284, 
61237.75440053046, 285, 
61237.75440053164, 286, 
61237.75440053266, 287, 
61237.75440053364, 288, 
61237.7544005345, 289, 
61237.754400535276, 290, 
61237.75440053599, 291, 
61237.75440053659, 292, 
61237.75440053717, 293, 
61237.75440053768, 294, 
61237.75440053813, 295, 
61237.75440053854, 296, 
61237.75440053893, 297, 
61237.754400539234, 298, 
61237.75440053954, 299, 
61237.75440053982, 300, 
61237.75440054007, 301, 
61237.7544005403, 302, 
61237.7544005405, 303, 
61237.754400540674, 304, 
61237.75440054084, 305, 
61237.75440054098, 306, 
61237.7544005411, 307, 
61237.75440054121, 308, 
61237.75440054133, 309, 
61237.75440054143, 310, 
61237.75440054151, 311, 
61237.75440054159, 312, 
61237.754400541664, 313, 
61237.75440054172, 314, 
61237.75440054178, 315, 
61237.75440054183, 316, 
61237.754400541875, 317, 
61237.75440054192, 318, 
61237.754400541955, 319, 
61237.75440054196, 320, 
61237.75440054201, 321, 
61237.75440054203, 322, 
61237.75440054205, 323, 
61237.75440054208, 324, 
61237.75440054209, 325, 
61237.75440054211, 326, 
61237.75440054214, 327, 
61237.75440054215, 328, 
61237.75440054215, 329, 
61237.754400542166, 330, 
61237.75440054218, 331, 
61237.75440054219, 332, 
61237.75440054219, 333, 
61237.75440054219, 334, 
61237.75440054219, 335, 
61237.75440054219, 336, 
61237.75440054219, 337, 
61237.75440054219, 338, 
61237.75440054219, 339, 
61237.75440054219, 340, 
61237.75440054219, 341, 
61237.75440054219, 342, 
61237.75440054219, 343, 
61237.75440054219, 344, 
61237.75440054219, 345, 
61237.75440054219, 346, 
61237.75440054219, 347, 
61237.75440054219, 348, 
61237.75440054219, 349, 
61237.75440054219, 350, 
61237.75440054219, 351, 
61237.75440054219, 352, 
61237.75440054219, 353, 
61237.75440054219, 354, 
61237.75440054219, 355, 
61237.75440054219, 356, 
61237.75440054219, 357, 
61237.75440054219, 358, 
61237.75440054219, 359, 
61237.75440054219, 360, 
61237.75440054219, 361, 
61237.75440054219, 362, 
61237.75440054219, 363, 
61237.75440054219, 364, 
61237.75440054219, 365, 
61237.75440054219, 366, 
61237.75440054219, 367, 
61237.75440054219, 368, 
61237.75440054219, 369, 
61237.75440054219, 370, 
61237.75440054219, 371, 
61237.75440054219, 372, 
61237.75440054219, 373, 
61237.75440054219, 374, 
61237.75440054219, 375, 
61237.75440054219, 376, 
61237.75440054219, 377, 
61237.75440054219, 378, 
61237.75440054219, 379, 
61237.75440054219, 380, 
61237.75440054219, 381, 
61237.75440054219, 382, 
61237.75440054219, 383, 
61237.75440054219, 384, 
61237.75440054219, 385, 
61237.75440054219, 386, 
61237.75440054219, 387, 
61237.75440054219, 388, 
61237.75440054219, 389, 
61237.75440054219, 390, 
61237.75440054219, 391, 
61237.75440054219, 392, 
61237.75440054219, 393, 
61237.75440054219, 394, 
61237.75440054219, 395, 
61237.75440054219, 396, 
61237.75440054219, 397, 
61237.75440054219, 398, 
61237.75440054219, 399, 
61237.75440054219, 400, 
61237.75440054219, 401, 
61237.75440054219, 402, 
61237.75440054219, 403, 
61237.75440054219, 404, 
61237.75440054219, 405, 
61237.75440054219, 406, 
61237.75440054219, 407, 
61237.75440054219, 408, 
61237.75440054219, 409, 
61237.75440054219, 410, 
61237.75440054219, 411, 
61237.75440054219, 412, 
61237.75440054219, 413, 
61237.75440054219, 414, 
61237.75440054219, 415, 
61237.75440054219, 416, 
61237.75440054219, 417, 
61237.75440054219, 418, 
61237.75440054219, 419, 
61237.75440054219, 420, 
61237.75440054219, 421, 
61237.75440054219, 422, 
61237.75440054219, 423, 
61237.75440054219, 424, 
61237.75440054219, 425, 
61237.75440054219, 426, 
61237.75440054219, 427, 
61237.75440054219, 428, 
61237.75440054219, 429, 
61237.75440054219, 430, 
61237.75440054219, 431, 
61237.75440054219, 432, 
61237.75440054219, 433, 
61237.75440054219, 434, 
61237.75440054219, 435, 
61237.75440054219, 436, 
61237.75440054219, 437, 
61237.75440054219, 438, 
61237.75440054219, 439, 
61237.75440054219, 440, 
61237.75440054219, 441, 
61237.75440054219, 442, 
61237.75440054219, 443, 
61237.75440054219, 444, 
61237.75440054219, 445, 
61237.75440054219, 446, 
61237.75440054219, 447, 
61237.75440054219, 448, 
61237.75440054219, 449, 
61237.75440054219, 450, 
61237.75440054219, 451, 
61237.75440054219, 452, 
61237.75440054219, 453, 
61237.75440054219, 454, 
61237.75440054219, 455, 
61237.75440054219, 456, 
61237.75440054219, 457, 
61237.75440054219, 458, 
61237.75440054219, 459, 
61237.75440054219, 460, 
61237.75440054219, 461, 
61237.75440054219, 462, 
61237.75440054219, 463, 
61237.75440054219, 464, 
61237.75440054219, 465, 
61237.75440054219, 466, 
61237.75440054219, 467, 
61237.75440054219, 468, 
61237.75440054219, 469, 
61237.75440054219, 470, 
61237.75440054219, 471, 
61237.75440054219, 472, 
61237.75440054219, 473, 
61237.75440054219, 474, 
61237.75440054219, 475, 
61237.75440054219, 476, 
61237.75440054219, 477, 
61237.75440054219, 478, 
61237.75440054219, 479, 
61237.75440054219, 480, 
61237.75440054219, 481, 
61237.75440054219, 482, 
61237.75440054219, 483, 
61237.75440054219, 484, 
61237.75440054219, 485, 
61237.75440054219, 486, 
61237.75440054219, 487, 
61237.75440054219, 488, 
61237.75440054219, 489, 
61237.75440054219, 490, 
61237.75440054219, 491, 
61237.75440054219, 492, 
61237.75440054219, 493, 
61237.75440054219, 494, 
61237.75440054219, 495, 
61237.75440054219, 496, 
61237.75440054219, 497, 
61237.75440054219, 498, 
61237.75440054219, 499, 
61237.75440054219, 500, 
61237.75440054219, 501, 
61237.75440054219, 502, 
61237.75440054219, 503, 
61237.75440054219, 504, 
61237.75440054219, 505, 
61237.75440054219, 506, 
61237.75440054219, 507, 
61237.75440054219, 508, 
61237.75440054219, 509, 
61237.75440054219, 510, 
61237.75440054219, 511, 
61237.75440054219, 512, 
61237.75440054219, 513, 
61237.75440054219, 514, 
61237.75440054219, 515, 
61237.75440054219, 516, 
61237.75440054219, 517, 
61237.75440054219, 518, 
61237.75440054219, 519, 
61237.75440054219, 520, 
61237.75440054219, 521, 
61237.75440054219, 522, 
61237.75440054219, 523, 
61237.75440054219, 524, 
61237.75440054219, 525, 
61237.75440054219, 526, 
61237.75440054219, 527, 
61237.75440054219, 528, 
61237.75440054219, 529, 
61237.75440054219, 530, 
61237.75440054219, 531, 
61237.75440054219, 532, 
61237.75440054219, 533, 
61237.75440054219, 534, 
61237.75440054219, 535, 
61237.75440054219, 536, 
61237.75440054219, 537, 
61237.75440054219, 538, 
61237.75440054219, 539, 
61237.75440054219, 540, 
61237.75440054219, 541, 
61237.75440054219, 542, 
61237.75440054219, 543, 
61237.75440054219, 544, 
61237.75440054219, 545, 
61237.75440054219, 546, 
61237.75440054219, 547, 
61237.75440054219, 548, 
61237.75440054219, 549, 
61237.75440054219, 550, 
61237.75440054219, 551, 
61237.75440054219, 552, 
61237.75440054219, 553, 
61237.75440054219, 554, 
61237.75440054219, 555, 
61237.75440054219, 556, 
61237.75440054219, 557, 
61237.75440054219, 558, 
61237.75440054219, 559, 
61237.75440054219, 560, 
61237.75440054219, 561, 
61237.75440054219, 562, 
61237.75440054219, 563, 
61237.75440054219, 564, 
61237.75440054219, 565, 
61237.75440054219, 566, 
61237.75440054219, 567, 
61237.75440054219, 568, 
61237.75440054219, 569, 
61237.75440054219, 570, 
61237.75440054219, 571, 
61237.75440054219, 572, 
61237.75440054219, 573, 
61237.75440054219, 574, 
61237.75440054219, 575, 
61237.75440054219, 576, 
61237.75440054219, 577, 
61237.75440054219, 578, 
61237.75440054219, 579, 
61237.75440054219, 580, 
61237.75440054219, 581, 
61237.75440054219, 582, 
61237.75440054219, 583, 
61237.75440054219, 584, 
61237.75440054219, 585, 
61237.75440054219, 586, 
61237.75440054219, 587, 
61237.75440054219, 588, 
61237.75440054219, 589, 
61237.75440054219, 590, 
61237.75440054219, 591, 
61237.75440054219, 592, 
61237.75440054219, 593, 
61237.75440054219, 594, 
61237.75440054219, 595, 
61237.75440054219, 596, 
61237.75440054219, 597, 
61237.75440054219, 598, 
61237.75440054219, 599, 
61237.75440054219, 600, 
61237.75440054219, 601, 
61237.75440054219, 602, 
61237.75440054219, 603, 
61237.75440054219, 604, 
61237.75440054219, 605, 
61237.75440054219, 606, 
61237.75440054219, 607, 
61237.75440054219, 608, 
61237.75440054219, 609, 
61237.75440054219, 610, 
61237.75440054219, 611, 
61237.75440054219, 612, 
61237.75440054219, 613, 
61237.75440054219, 614, 
61237.75440054219, 615, 
61237.75440054219, 616, 
61237.75440054219, 617, 
61237.75440054219, 618, 
61237.75440054219, 619, 
61237.75440054219, 620, 
61237.75440054219, 621, 
61237.75440054219, 622, 
61237.75440054219, 623, 
61237.75440054219, 624, 
61237.75440054219, 625, 
61237.75440054219, 626, 
61237.75440054219, 627, 
61237.75440054219, 628, 
61237.75440054219, 629, 
61237.75440054219, 630, 
61237.75440054219, 631, 
61237.75440054219, 632, 
61237.75440054219, 633, 
61237.75440054219, 634, 
61237.75440054219, 635, 
61237.75440054219, 636, 
61237.75440054219, 637, 
61237.75440054219, 638, 
61237.75440054219, 639, 
61237.75440054219, 640, 
61237.75440054219, 641, 
61237.75440054219, 642, 
61237.75440054219, 643, 
61237.75440054219, 644, 
61237.75440054219, 645, 
61237.75440054219, 646, 
61237.75440054219, 647, 
61237.75440054219, 648, 
61237.75440054219, 649, 
61237.75440054219, 650, 
61237.75440054219, 651, 
61237.75440054219, 652, 
61237.75440054219, 653, 
61237.75440054219, 654, 
61237.75440054219, 655, 
61237.75440054219, 656, 
61237.75440054219, 657, 
61237.75440054219, 658, 
61237.75440054219, 659, 
61237.75440054219, 660, 
61237.75440054219, 661, 
61237.75440054219, 662, 
61237.75440054219, 663, 
61237.75440054219, 664, 
61237.75440054219, 665, 
61237.75440054219, 666, 
61237.75440054219, 667, 
61237.75440054219, 668, 
61237.75440054219, 669, 
61237.75440054219, 670, 
61237.75440054219, 671, 
61237.75440054219, 672, 
61237.75440054219, 673, 
61237.75440054219, 674, 
61237.75440054219, 675, 
61237.75440054219, 676, 
61237.75440054219, 677, 
61237.75440054219, 678, 
61237.75440054219, 679, 
61237.75440054219, 680, 
61237.75440054219, 681, 
61237.75440054219, 682, 
61237.75440054219, 683, 
61237.75440054219, 684, 
61237.75440054219, 685, 
61237.75440054219, 686, 
61237.75440054219, 687, 
61237.75440054219, 688, 
61237.75440054219, 689, 
61237.75440054219, 690, 
61237.75440054219, 691, 
61237.75440054219, 692, 
61237.75440054219, 693, 
61237.75440054219, 694, 
61237.75440054219, 695, 
61237.75440054219, 696, 
61237.75440054219, 697, 
61237.75440054219, 698, 
61237.75440054219, 699, 
61237.75440054219, 700, 
61237.75440054219, 701, 
61237.75440054219, 702, 
61237.75440054219, 703, 
61237.75440054219, 704, 
61237.75440054219, 705, 
61237.75440054219, 706, 
61237.75440054219, 707, 
61237.75440054219, 708, 
61237.75440054219, 709, 
61237.75440054219, 710, 
61237.75440054219, 711, 
61237.75440054219, 712, 
61237.75440054219, 713, 
61237.75440054219, 714, 
61237.75440054219, 715, 
61237.75440054219, 716, 
61237.75440054219, 717, 
61237.75440054219, 718, 
61237.75440054219, 719, 
61237.75440054219, 720, 
61237.75440054219, 721, 
61237.75440054219, 722, 
61237.75440054219, 723, 
61237.75440054219, 724, 
61237.75440054219, 725, 
61237.75440054219, 726, 
61237.75440054219, 727, 
61237.75440054219, 728, 
61237.75440054219, 729, 
61237.75440054219, 730, 
61237.75440054219, 731, 
61237.75440054219, 732, 
61237.75440054219, 733, 
61237.75440054219, 734, 
61237.75440054219, 735, 
61237.75440054219, 736, 
61237.75440054219, 737, 
61237.75440054219, 738, 
61237.75440054219, 739, 
61237.75440054219, 740, 
61237.75440054219, 741, 
61237.75440054219, 742, 
61237.75440054219, 743, 
61237.75440054219, 744, 
61237.75440054219, 745, 
61237.75440054219, 746, 
61237.75440054219, 747, 
61237.75440054219, 748, 
61237.75440054219, 749, 
61237.75440054219, 750, 
61237.75440054219, 751, 
61237.75440054219, 752, 
61237.75440054219, 753, 
61237.75440054219, 754, 
61237.75440054219, 755, 
61237.75440054219, 756, 
61237.75440054219, 757, 
61237.75440054219, 758, 
61237.75440054219, 759, 
61237.75440054219, 760, 
61237.75440054219, 761, 
61237.75440054219, 762, 
61237.75440054219, 763, 
61237.75440054219, 764, 
61237.75440054219, 765, 
61237.75440054219, 766, 
61237.75440054219, 767, 
61237.75440054219, 768, 
61237.75440054219, 769, 
61237.75440054219, 770, 
61237.75440054219, 771, 
61237.75440054219, 772, 
61237.75440054219, 773, 
61237.75440054219, 774, 
61237.75440054219, 775, 
61237.75440054219, 776, 
61237.75440054219, 777, 
61237.75440054219, 778, 
61237.75440054219, 779, 
61237.75440054219, 780, 
61237.75440054219, 781, 
61237.75440054219, 782, 
61237.75440054219, 783, 
61237.75440054219, 784, 
61237.75440054219, 785, 
61237.75440054219, 786, 
61237.75440054219, 787, 
61237.75440054219, 788, 
61237.75440054219, 789, 
61237.75440054219, 790, 
61237.75440054219, 791, 
61237.75440054219, 792, 
61237.75440054219, 793, 
61237.75440054219, 794, 
61237.75440054219, 795, 
61237.75440054219, 796, 
61237.75440054219, 797, 
61237.75440054219, 798, 
61237.75440054219, 799, 
61237.75440054219, 800, 
61237.75440054219, 801, 
61237.75440054219, 802, 
61237.75440054219, 803, 
61237.75440054219, 804, 
61237.75440054219, 805, 
61237.75440054219, 806, 
61237.75440054219, 807, 
61237.75440054219, 808, 
61237.75440054219, 809, 
61237.75440054219, 810, 
61237.75440054219, 811, 
61237.75440054219, 812, 
61237.75440054219, 813, 
61237.75440054219, 814, 
61237.75440054219, 815, 
61237.75440054219, 816, 
61237.75440054219, 817, 
61237.75440054219, 818, 
61237.75440054219, 819, 
61237.75440054219, 820, 
61237.75440054219, 821, 
61237.75440054219, 822, 
61237.75440054219, 823, 
61237.75440054219, 824, 
61237.75440054219, 825, 
61237.75440054219, 826, 
61237.75440054219, 827, 
61237.75440054219, 828, 
61237.75440054219, 829, 
61237.75440054219, 830, 
61237.75440054219, 831, 
61237.75440054219, 832, 
61237.75440054219, 833, 
61237.75440054219, 834, 
61237.75440054219, 835, 
61237.75440054219, 836, 
61237.75440054219, 837, 
61237.75440054219, 838, 
61237.75440054219, 839, 
61237.75440054219, 840, 
61237.75440054219, 841, 
61237.75440054219, 842, 
61237.75440054219, 843, 
61237.75440054219, 844, 
61237.75440054219, 845, 
61237.75440054219, 846, 
61237.75440054219, 847, 
61237.75440054219, 848, 
61237.75440054219, 849, 
61237.75440054219, 850, 
61237.75440054219, 851, 
61237.75440054219, 852, 
61237.75440054219, 853, 
61237.75440054219, 854, 
61237.75440054219, 855, 
61237.75440054219, 856, 
61237.75440054219, 857, 
61237.75440054219, 858, 
61237.75440054219, 859, 
61237.75440054219, 860, 
61237.75440054219, 861, 
61237.75440054219, 862, 
61237.75440054219, 863, 
61237.75440054219, 864, 
61237.75440054219, 865, 
61237.75440054219, 866, 
61237.75440054219, 867, 
61237.75440054219, 868, 
61237.75440054219, 869, 
61237.75440054219, 870, 
61237.75440054219, 871, 
61237.75440054219, 872, 
61237.75440054219, 873, 
61237.75440054219, 874, 
61237.75440054219, 875, 
61237.75440054219, 876, 
61237.75440054219, 877, 
61237.75440054219, 878, 
61237.75440054219, 879, 
61237.75440054219, 880, 
61237.75440054219, 881, 
61237.75440054219, 882, 
61237.75440054219, 883, 
61237.75440054219, 884, 
61237.75440054219, 885, 
61237.75440054219, 886, 
61237.75440054219, 887, 
61237.75440054219, 888, 
61237.75440054219, 889, 
61237.75440054219, 890, 
61237.75440054219, 891, 
61237.75440054219, 892, 
61237.75440054219, 893, 
61237.75440054219, 894, 
61237.75440054219, 895, 
61237.75440054219, 896, 
61237.75440054219, 897, 
61237.75440054219, 898, 
61237.75440054219, 899, 
61237.75440054219, 900, 
61237.75440054219, 901, 
61237.75440054219, 902, 
61237.75440054219, 903, 
61237.75440054219, 904, 
61237.75440054219, 905, 
61237.75440054219, 906, 
61237.75440054219, 907, 
61237.75440054219, 908, 
61237.75440054219, 909, 
61237.75440054219, 910, 
61237.75440054219, 911, 
61237.75440054219, 912, 
61237.75440054219, 913, 
61237.75440054219, 914, 
61237.75440054219, 915, 
61237.75440054219, 916, 
61237.75440054219, 917, 
61237.75440054219, 918, 
61237.75440054219, 919, 
61237.75440054219, 920, 
61237.75440054219, 921, 
61237.75440054219, 922, 
61237.75440054219, 923, 
61237.75440054219, 924, 
61237.75440054219, 925, 
61237.75440054219, 926, 
61237.75440054219, 927, 
61237.75440054219, 928, 
61237.75440054219, 929, 
61237.75440054219, 930, 
61237.75440054219, 931, 
61237.75440054219, 932, 
61237.75440054219, 933, 
61237.75440054219, 934, 
61237.75440054219, 935, 
61237.75440054219, 936, 
61237.75440054219, 937, 
61237.75440054219, 938, 
61237.75440054219, 939, 
61237.75440054219, 940, 
61237.75440054219, 941, 
61237.75440054219, 942, 
61237.75440054219, 943, 
61237.75440054219, 944, 
61237.75440054219, 945, 
61237.75440054219, 946, 
61237.75440054219, 947, 
61237.75440054219, 948, 
61237.75440054219, 949, 
61237.75440054219, 950, 
61237.75440054219, 951, 
61237.75440054219, 952, 
61237.75440054219, 953, 
61237.75440054219, 954, 
61237.75440054219, 955, 
61237.75440054219, 956, 
61237.75440054219, 957, 
61237.75440054219, 958, 
61237.75440054219, 959, 
61237.75440054219, 960, 
61237.75440054219, 961, 
61237.75440054219, 962, 
61237.75440054219, 963, 
61237.75440054219, 964, 
61237.75440054219, 965, 
61237.75440054219, 966, 
61237.75440054219, 967, 
61237.75440054219, 968, 
61237.75440054219, 969, 
61237.75440054219, 970, 
61237.75440054219, 971, 
61237.75440054219, 972, 
61237.75440054219, 973, 
61237.75440054219, 974, 
61237.75440054219, 975, 
61237.75440054219, 976, 
61237.75440054219, 977, 
61237.75440054219, 978, 
61237.75440054219, 979, 
61237.75440054219, 980, 
61237.75440054219, 981, 
61237.75440054219, 982, 
61237.75440054219, 983, 
61237.75440054219, 984, 
61237.75440054219, 985, 
61237.75440054219, 986, 
61237.75440054219, 987, 
61237.75440054219, 988, 
61237.75440054219, 989, 
61237.75440054219, 990, 
61237.75440054219, 991, 
61237.75440054219, 992, 
61237.75440054219, 993, 
61237.75440054219, 994, 
61237.75440054219, 995, 
61237.75440054219, 996, 
61237.75440054219, 997, 
61237.75440054219, 998, 
61237.75440054219, 999, 
61237.75440054219, 1000, 
61237.75440054219, 1001, 
61237.75440054219, 1002, 
61237.75440054219, 1003, 
61237.75440054219, 1004, 
61237.75440054219, 1005, 
61237.75440054219, 1006, 
61237.75440054219, 1007, 
61237.75440054219, 1008, 
61237.75440054219, 1009, 
61237.75440054219, 1010, 
61237.75440054219, 1011, 
61237.75440054219, 1012, 
61237.75440054219, 1013, 
61237.75440054219, 1014, 
61237.75440054219, 1015, 
61237.75440054219, 1016, 
61237.75440054219, 1017, 
61237.75440054219, 1018, 
61237.75440054219, 1019, 
61237.75440054219, 1020, 
61237.75440054219, 1021, 
61237.75440054219, 1022, 
61237.75440054219, 1023, 
61237.75440054219, 1024, 
61237.75440054219, 1025, 
61237.75440054219, 1026, 
61237.75440054219, 1027, 
61237.75440054219, 1028, 
61237.75440054219, 1029, 
61237.75440054219, 1030, 
61237.75440054219, 1031, 
61237.75440054219, 1032, 
61237.75440054219, 1033, 
61237.75440054219, 1034, 
61237.75440054219, 1035, 
61237.75440054219, 1036, 
61237.75440054219, 1037, 
61237.75440054219, 1038, 
61237.75440054219, 1039, 
61237.75440054219, 1040, 
61237.75440054219, 1041, 
61237.75440054219, 1042, 
61237.75440054219, 1043, 
61237.75440054219, 1044, 
61237.75440054219, 1045, 
61237.75440054219, 1046, 
61237.75440054219, 1047, 
61237.75440054219, 1048, 
61237.75440054219, 1049, 
61237.75440054219, 1050, 
61237.75440054219, 1051, 
61237.75440054219, 1052, 
61237.75440054219, 1053, 
61237.75440054219, 1054, 
61237.75440054219, 1055, 
61237.75440054219, 1056, 
61237.75440054219, 1057, 
61237.75440054219, 1058, 
61237.75440054219, 1059, 
61237.75440054219, 1060, 
61237.75440054219, 1061, 
61237.75440054219, 1062, 
61237.75440054219, 1063, 
61237.75440054219, 1064, 
61237.75440054219, 1065, 
61237.75440054219, 1066, 
61237.75440054219, 1067, 
61237.75440054219, 1068, 
61237.75440054219, 1069, 
61237.75440054219, 1070, 
